,,,,LightInfantry,MEA  4th Border Guards Group,Team1,MEA  4th Border Guards Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=706333626#gid=706333626?range=B1,,
,,,,Mechanized,MEA  3rd King Qadesh Mechanized Infantry Brigade,Team1,MEA  3rd King Qadesh Mechanized Infantry Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=996007242#gid=996007242?range=N1,,
,,,,Support,MEA  Vizir Hussein 2nd Support Battalion,Team1,MEA  Vizir Hussein 2nd Support Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=J1,,
,,,PLA,,PLA  118th Combined Arms Brigade,Team1,PLA  118th Combined Arms Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=R1,,
,,,,AirAssault,PLA  161st Air Assault Brigade,Team1,PLA  161st Air Assault Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=196602319?range=R1,,
,,,,Armored,PLA  195th Heavy Combined Arms Brigade,Team1,PLA  195th Heavy Combined Arms Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=774448026?range=N1,,
,,,,LightInfantry,PLA  149th Mountain Infantry Brigade,Team1,PLA  149th Mountain Infantry Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=706333626#gid=706333626?range=F1,,
,,,,Motorized,PLA  112th Medium Combined Arms Brigade,Team1,PLA  112th Medium Combined Arms Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=131120776?range=F1,,
,,,,Support,PLA  80th Support Brigade,Team1,PLA  80th Support Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=N1,,
,,,RGF,,RGF  49th Combined Arms Army,Team1,RGF  49th Combined Arms Army,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=AD1,,
,,,,Armored,RGF  6th Separate Tank Brigade,Team1,RGF  6th Separate Tank Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=774448026?range=Z1,,
,,,,LightInfantry,RGF  1398th Separate Reconnaissance Battalion,Team1,RGF  1398th Separate Reconnaissance Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=706333626#gid=706333626?range=N1,,
,,,,Motorized,RGF  3rd Motor Rifle Brigade,Team1,RGF  3rd Motor Rifle Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=131120776?range=N1,,
,,,,Support,RGF  78th Detached Logistics Brigade,Team1,RGF  78th Detached Logistics Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=V1,,
,,,,Mechanized,RGF  205th Separate Motor Rifle Brigade,Team1,RGF  205th Separate Motor Rifle Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=996007242#gid=996007242?range=V1,,
,,,USA,,USA  1st Infantry Division,Team1,USA  1st Infantry Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=AL1,,
,,,,AirAssault,USA  82nd Airborne Division,Team1,USA  82nd Airborne Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=196602319?range=AD1,,
,,,,LightInfantry,USA  10th Mountain Division,Team1,USA  10th Mountain Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=706333626#gid=706333626?range=R1,,
,,,,Motorized,USA  2nd Cavalry Stryker Brigade Combat Team,Team1,USA  2nd Cavalry Stryker Brigade Combat Team,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=131120776?range=V1,,
,,,,Armored,USA  1st Armored Division,Team1,USA  1st Armored Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=774448026?range=AH1,,
,,,,Mechanized,USA  1st Cavalry Regiment,Team1,USA  1st Cavalry Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=996007242#gid=996007242?range=AD1,,
,,,,Support,USA  497th Combat Sustainment Support Battalion,Team1,USA  497th Combat Sustainment Support Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=AD1,,
,,,USMC,,USMC  31st Marine Expeditionary Unit,Team1,USMC  31st Marine Expeditionary Unit,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=AP1,,
,,,,Armored,USMC  1st Marines,Team1,USMC  1st Marines,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=774448026?range=AL1,,
,,,,LightInfantry,USMC  1st Marines Regimental Combat Team,Team1,USMC  1st Marines Regimental Combat Team,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=706333626#gid=706333626?range=V1,,
,,,,Motorized,USMC  3rd Light Armored Recon Battalion,Team1,USMC  3rd Light Armored Recon Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=131120776?range=Z1,,
,,,,Support,USMC  2nd Marine Logistics Group,Team1,USMC  2nd Marine Logistics Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=AH1,,
,,,VDV,,VDV  7th Guards Mountain Air Assault Division,Team1,VDV  7th Guards Mountain Air Assault Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=AT1,,
,,,,AirAssault,VDV  217th Guards Airborne Regiment,Team1,VDV  217th Guards Airborne Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=196602319?range=AH1,,
,,,,Armored,VDV  104th Tank Battalion,Team1,VDV  104th Tank Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=774448026?range=AP1,,
,,,,Mechanized,VDV  108th Guards Air Assault Regiment,Team1,VDV  108th Guards Air Assault Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=996007242#gid=996007242?range=AH1,,
,,,,Support,VDV  150th Support Battalion,Team1,VDV  150th Support Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=AL1,,
,,,TLF,,TLF  1st Army Battle Group,Team1,TLF  1st Army Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=AH1,,
,,,,AirAssault,TLF  1st Commando Brigade Battle Group,Team1,TLF  1st Commando Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=196602319?range=Z1,,
,,,,Armored,TLF  4th Armored Brigade Battle Group,Team1,TLF  4th Armored Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=774448026?range=AD1,,
,,,,Mechanized,TLF  66th Mechanized Infantry Brigade Battle Group,Team1,TLF  66th Mechanized Infantry Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=996007242#gid=996007242?range=Z1,,
,,,,Motorized,TLF  51st Motorized Infantry Brigade Battle Group,Team1,TLF  51st Motorized Infantry Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=131120776?range=R1,,
,,,,Support,TLF  Land Forces Logistics Command Battle Group,Team1,TLF  Land Forces Logistics Command Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=Z1,,
,,,WPMC,,WPMC  Manticore Security Task Force,Team1,WPMC  Manticore Security Task Force,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=AX1,,
,,,,AirAssault,WPMC  Murk Water Air Wing,Team1,WPMC  Murk Water Air Wing,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=196602319?range=AL1,,
,,,,LightInfantry,WPMC  Overwatch 6 Patrol Group,Team1,WPMC  Overwatch 6 Patrol Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=706333626#gid=706333626?range=Z1,,
,,,ADF,,ADF  3rd Brigade Battle Group,Team2,ADF  3rd Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=B1,,
,,,,Mechanized,ADF  Royal Australian Regiment,Team2,ADF  Royal Australian Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=B1,,
,,,BAF,,BAF  3rd Division Battle Group,Team2,BAF  3rd Division Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=F1,,
,,,,Armored,BAF  Queen's Royal Hussars Battle Group,Team2,BAF  Queen's Royal Hussars Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=B1,,
,,,,Mechanized,BAF  1 Yorks Battle Group,Team2,BAF  1 Yorks Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=F1,,
,,,,Support,BAF  Royal Logistics Corps Battle Group,Team2,BAF  Royal Logistics Corps Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=B1,,
,,,CAF,,CAF  1 Canadian Mechanized Brigade Group,Team2,CAF  1 Canadian Mechanized Brigade Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=J1,,
,,,,Armored,CAF  Lord Strathcona's Horse Regiment,Team2,CAF  Lord Strathcona's Horse Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=F1,,
,,,,Mechanized,CAF  Royal 22e Régiment,Team2,CAF  Royal 22e Régiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=J1,,
,,,,Motorized,CAF  12e Régiment Blindé du Canada,Team2,CAF  12e Régiment Blindé du Canada,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1681257950?range=B1,,
,,,,Support,CAF  6 Canadian Combat Support Brigade,Team2,CAF  6 Canadian Combat Support Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=F1,,
,,,INS,,INS  Irregular Battle Group,Team2,INS  Irregular Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=BF1,,
,,,,Armored,INS  Irregular Armored Squadron,Team2,INS  Irregular Armored Squadron,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=AX1,,
,,,,LightInfantry,INS  Irregular Light Infantry,Team2,INS  Irregular Light Infantry,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1650555364?range=AH1,,
,,,,Mechanized,INS  Irregular Mechanized Platoon,Team2,INS  Irregular Mechanized Platoon,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=AP1,,
,,,,Motorized,INS  Irregular Motorized Platoon,Team2,INS  Irregular Motorized Platoon,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1681257950?range=AH1,,
,,,,Support,INS  Irregular Fire Support Group,Team2,INS  Irregular Fire Support Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=AT1,,
,,,MEA,,MEA  Legion of Babylon,Team2,MEA  Legion of Babylon,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=N1,,
,,,,Armored,MEA  60th Prince Assur Armored Brigade,Team2,MEA  60th Prince Assur Armored Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=J1,,
,,,,LightInfantry,MEA  4th Border Guards Group,Team2,MEA  4th Border Guards Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1650555364?range=B1,,
,,,,Mechanized,MEA  3rd King Qadesh Mechanized Infantry Brigade,Team2,MEA  3rd King Qadesh Mechanized Infantry Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=N1,,
,,,,Support,MEA  Vizir Hussein 2nd Support Battalion,Team2,MEA  Vizir Hussein 2nd Support Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=J1,,
,,,PLA,,PLA  118th Combined Arms Brigade,Team2,PLA  118th Combined Arms Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=R1,,
,,,,Armored,PLA  195th Heavy Combined Arms Brigade,Team2,PLA  195th Heavy Combined Arms Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=N1,,
,,,,LightInfantry,PLA  149th Mountain Infantry Brigade,Team2,PLA  149th Mountain Infantry Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1650555364?range=F1,,
,,,,Motorized,PLA  112th Medium Combined Arms Brigade,Team2,PLA  112th Medium Combined Arms Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1681257950?range=F1,,
,,,,Support,PLA  80th Combined Arms Brigade,Team2,PLA  80th Combined Arms Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=N1,,
,,,RGF,,RGF  49th Combined Arms Army,Team2,RGF  49th Combined Arms Army,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=AD1,,
,,,,Armored,RGF  6th Separate Tank Brigade,Team2,RGF  6th Separate Tank Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=Z1,,
,,,,LightInfantry,RGF  1398th Separate Reconnaissance Battalion,Team2,RGF  1398th Separate Reconnaissance Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1650555364?range=N1,,
,,,,Motorized,RGF  3rd Motor Rifle Brigade,Team2,RGF  3rd Motor Rifle Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1681257950?range=N1,,
,,,,Support,RGF  78th Detached Logistics Brigade,Team2,RGF  78th Detached Logistics Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=V1,,
,,,,Mechanized,RGF  205th Separate Motor Rifle Brigade,Team2,RGF  205th Separate Motor Rifle Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=V1,,
,,,USA,,USA  1st Infantry Division,Team2,USA  1st Infantry Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=AL1,,
,,,,LightInfantry,USA  10th Mountain Division,Team2,USA  10th Mountain Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1650555364?range=R1,,
,,,,Motorized,USA  2nd Cavalry Stryker Brigade Combat Team,Team2,USA  2nd Cavalry Stryker Brigade Combat Team,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1681257950?range=V1,,
,,,,Armored,USA  1st Armored Division,Team2,USA  1st Armored Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=AH1,,
,,,,Mechanized,USA  1st Cavalry Regiment,Team2,USA  1st Cavalry Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=AD1,,
,,,,Support,USA  497th Combat Sustainment Support Battalion,Team2,USA  497th Combat Sustainment Support Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=AD1,,
,,,USMC,,USMC  31st Marine Expeditionary Unit,Team2,USMC  31st Marine Expeditionary Unit,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=AP1,,
,,,,Armored,USMC  1st Marines,Team2,USMC  1st Marines,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=AL1,,
,,,,LightInfantry,USMC  1st Marines Regimental Combat Team,Team2,USMC  1st Marines Regimental Combat Team,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1650555364?range=V1,,
,,,,Motorized,USMC  3rd Light Armored Recon Battalion,Team2,USMC  3rd Light Armored Recon Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1681257950?range=Z1,,
,,,,Support,USMC  2nd Marine Logistics Group,Team2,USMC  2nd Marine Logistics Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=AH1,,
,,,VDV,,VDV  7th Guards Mountain Air Assault Division,Team2,VDV  7th Guards Mountain Air Assault Division,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=AT1,,
,,,,Armored,VDV  104th Tank Battalion,Team2,VDV  104th Tank Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=AP1,,
,,,,Mechanized,VDV  108th Guards Air Assault Regiment,Team2,VDV  108th Guards Air Assault Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=AH1,,
,,,,Support,VDV  150th Support Battalion,Team2,VDV  150th Support Battalion,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=AL1,,
,,,TLF,,TLF  1st Army Battle Group,Team2,TLF  1st Army Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=AH1,,
,,,,Armored,TLF  4th Armored Brigade Battle Group,Team2,TLF  4th Armored Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=429375515?range=AD1,,
,,,,Mechanized,TLF  66th Mechanized Infantry Brigade Battle Group,Team2,TLF  66th Mechanized Infantry Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1128826127?range=Z1,,
,,,,Motorized,TLF  51st Motorized Infantry Brigade Battle Group,Team2,TLF  51st Motorized Infantry Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1681257950?range=R1,,
,,,,Support,TLF  Land Forces Logistics Command Battle Group,Team2,TLF  Land Forces Logistics Command Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1622797716?range=Z1,,
,,,WPMC,,WPMC  Manticore Security Task Force,Team2,WPMC  Manticore Security Task Force,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=1024747126#gid=1024747126?range=AX1,,
,,,,LightInfantry,WPMC  Overwatch 6 Patrol Group,Team2,WPMC  Overwatch 6 Patrol Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=1650555364?range=Z1,,
,,Kohat_TC_v1,,,,,,,,
,,,,,MEA  Legion of Babylon,Team1 Default,,,,
,,,,,INS  Irregular Battle Group,Team2 Default,,,,
,,,ADF,,ADF  3rd Brigade Battle Group,Team1 / Team2,ADF  3rd Brigade Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=B1,,
,,,,AirAssault,ADF  Royal Australian Regiment,Team1 / Team2,ADF  Royal Australian Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=196602319?range=B1,,
,,,,Mechanized,ADF  Royal Australian Regiment,Team1 / Team2,ADF  Royal Australian Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=996007242#gid=996007242?range=B1,,
,,,BAF,,BAF  3rd Division Battle Group,Team1 / Team2,BAF  3rd Division Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=F1,,
,,,,AirAssault,BAF  Parachute Regiment,Team1 / Team2,BAF  Parachute Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=196602319?range=F1,,
,,,,Armored,BAF  Queen's Royal Hussars Battle Group,Team1 / Team2,BAF  Queen's Royal Hussars Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=774448026?range=B1,,
,,,,Mechanized,BAF  1 Yorks Battle Group,Team1 / Team2,BAF  1 Yorks Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=996007242#gid=996007242?range=F1,,
,,,,Support,BAF  Royal Logistics Corps Battle Group,Team1 / Team2,BAF  Royal Logistics Corps Battle Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=B1,,
,,,CAF,,CAF  1 Canadian Mechanized Brigade Group,Team1 / Team2,CAF  1 Canadian Mechanized Brigade Group,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=55130916?range=J1,,
,,,,AirAssault,CAF  Royal Canadian Regiment,Team1 / Team2,CAF  Royal Canadian Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=196602319?range=J1,,
,,,,Armored,CAF  Lord Strathcona's Horse Regiment,Team1 / Team2,CAF  Lord Strathcona's Horse Regiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=774448026?range=F1,,
,,,,Mechanized,CAF  Royal 22e Régiment,Team1 / Team2,CAF  Royal 22e Régiment,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=996007242#gid=996007242?range=J1,,
,,,,Motorized,CAF  12e Régiment Blindé du Canada,Team1 / Team2,CAF  12e Régiment Blindé du Canada,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit#gid=131120776?range=B1,,
,,,,Support,CAF  6 Canadian Combat Support Brigade,Team1 / Team2,CAF  6 Canadian Combat Support Brigade,https://docs.google.com/spreadsheets/d/1uRUfh-HvOncjHo36uciChQn4MD2oK78g3WLoHLtTREk/edit?gid=2080033084#gid=2080033084?range=F1,,
